Iter-0; D_loss: 1.2034118175506592; G_loss: 2.5694611072540283
Iter-56000; D_loss: 0.8123477697372437; G_loss: 2.30995774269104
Iter-57000; D_loss: 0.7465248107910156; G_loss: 1.9107463359832764
Iter-58000; D_loss: 0.6711133718490601; G_loss: 1.7560005187988281
Iter-59000; D_loss: 0.727712869644165; G_loss: 2.368783950805664
Iter-60000; D_loss: 0.8025128245353699; G_loss: 2.27021861076355
Iter-61000; D_loss: 0.5778764486312866; G_loss: 2.156209945678711
Iter-62000; D_loss: 0.6696931719779968; G_loss: 2.0354881286621094
Iter-63000; D_loss: 0.5324673652648926; G_loss: 1.9867360591888428
Iter-64000; D_loss: 0.6943660378456116; G_loss: 2.063223123550415
Iter-65000; D_loss: 0.697295069694519; G_loss: 2.2680745124816895
Iter-66000; D_loss: 0.5296328067779541; G_loss: 2.2023372650146484
Iter-67000; D_loss: 0.6864149570465088; G_loss: 2.424365520477295
Iter-68000; D_loss: 0.5022971630096436; G_loss: 1.8826488256454468
Iter-69000; D_loss: 0.5293790698051453; G_loss: 2.017409324645996
Iter-70000; D_loss: 0.6716811656951904; G_loss: 2.0801689624786377
Iter-71000; D_loss: 0.6252555251121521; G_loss: 2.064336061477661
Iter-72000; D_loss: 0.6401492357254028; G_loss: 2.356942653656006
Iter-73000; D_loss: 0.6673274040222168; G_loss: 2.0560476779937744
Iter-74000; D_loss: 0.5796313881874084; G_loss: 2.279318332672119
Iter-75000; D_loss: 0.5823818445205688; G_loss: 1.9337481260299683
Iter-76000; D_loss: 0.6639649868011475; G_loss: 2.1132795810699463
Iter-77000; D_loss: 0.7150142788887024; G_loss: 2.369180917739868
Iter-78000; D_loss: 0.5854487419128418; G_loss: 2.381866693496704
Iter-79000; D_loss: 0.607283353805542; G_loss: 2.0921850204467773
Iter-80000; D_loss: 0.6287677884101868; G_loss: 2.3464481830596924
Iter-81000; D_loss: 0.5649711489677429; G_loss: 1.9630887508392334
Iter-82000; D_loss: 0.6862601637840271; G_loss: 2.1671552658081055
Iter-83000; D_loss: 0.6171759366989136; G_loss: 2.039074420928955
Iter-84000; D_loss: 0.7531032562255859; G_loss: 2.487565279006958
Iter-85000; D_loss: 0.6386309862136841; G_loss: 2.278618574142456
Iter-86000; D_loss: 0.4011470079421997; G_loss: 2.4159626960754395
Iter-87000; D_loss: 0.5493764281272888; G_loss: 2.606083869934082
Iter-88000; D_loss: 0.7289482355117798; G_loss: 2.4143340587615967
Iter-89000; D_loss: 0.5916714668273926; G_loss: 1.8297187089920044
Iter-90000; D_loss: 0.5132744908332825; G_loss: 2.4248907566070557
Iter-91000; D_loss: 0.5402994751930237; G_loss: 2.5031211376190186
Iter-92000; D_loss: 0.6161106824874878; G_loss: 2.3928730487823486
Iter-93000; D_loss: 0.48210787773132324; G_loss: 2.5217394828796387
Iter-94000; D_loss: 0.472371906042099; G_loss: 2.8310749530792236
Iter-95000; D_loss: 0.5116028189659119; G_loss: 2.3331432342529297
Iter-96000; D_loss: 0.685892641544342; G_loss: 2.3064188957214355
Iter-97000; D_loss: 0.6420835852622986; G_loss: 2.5560731887817383
Iter-98000; D_loss: 0.5873244404792786; G_loss: 2.2533068656921387
Iter-99000; D_loss: 0.6487957835197449; G_loss: 2.3856112957000732
​
